Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1005,1006,1094,1097
1,1005,1006,1094,1096
2,1005,1006,1094,1096
3,1005,1006,1094,1096
4,1005,1006,1094,1096
5,1005,1006,1093,1097
6,1005,1006,1093,1096
7,1006,1006,1093,1096
8,1005,1006,1093,1097
9,1006,1006,1093,1096
10,1005,1006,1093,1097
11,1005,1006,1093,1097
12,1005,1006,1093,1097
13,1005,1006,1093,1096
14,1005,1006,1093,1097
15,1005,1006,1093,1096
16,1005,1006,1093,1096
17,1005,1006,1093,1096
18,1005,1006,1093,1097
19,1005,1006,1093,1097
20,1005,1006,1093,1096
21,1005,1005,1092,1097
22,1005,1006,1092,1097
23,1005,1006,1092,1096
24,1005,1006,1092,1097
25,1005,1006,1092,1096
26,1005,1006,1092,1096
27,1005,1006,1092,1096
28,1005,1005,1092,1097
29,1006,1007,1092,1097
30,1005,1006,1092,1097
31,1005,1006,1092,1096
32,1005,1007,1092,1096
33,1005,1007,1092,1096
34,1005,1006,1092,1096
35,1004,1006,1092,1096
36,1004,1007,1092,1096
37,1005,1006,1092,1097
38,1005,1006,1091,1096
39,1004,1006,1091,1096
40,1005,1006,1091,1097
41,1005,1006,1091,1096
42,1005,1006,1091,1096
43,1005,1006,1091,1097
44,1005,1006,1091,1097
45,1005,1006,1091,1097
46,1005,1006,1091,1096
47,1005,1006,1091,1096
48,1005,1006,1091,1097
49,1006,1006,1091,1096
50,1005,1005,1091,1097
51,1005,1006,1091,1097
52,1005,1006,1091,1096
53,1005,1006,1091,1096
54,1005,1006,1090,1096
55,1005,1006,1090,1096
56,1005,1006,1090,1096
57,1005,1006,1090,1096
58,1004,1006,1090,1096
59,1005,1006,1090,1097
60,1005,1006,1090,1097
61,1005,1006,1090,1097
62,1005,1006,1090,1097
63,1005,1005,1090,1096
64,1005,1005,1090,1096
65,1005,1006,1090,1096
66,1005,1006,1090,1097
67,1005,1005,1090,1097
68,1005,1006,1090,1097
69,1005,1006,1089,1096
70,1005,1006,1090,1096
71,1005,1006,1090,1096
72,1005,1006,1090,1096
73,1005,1006,1090,1097
74,1005,1006,1089,1097
75,1005,1006,1090,1096
76,1005,1006,1089,1096
77,1005,1006,1089,1096
78,1006,1005,1089,1097
79,1005,1006,1089,1097
80,1004,1006,1089,1096
81,1005,1006,1089,1097
82,1005,1006,1089,1096
83,1005,1006,1089,1097
84,1005,1007,1089,1096
85,1005,1006,1089,1096
86,1005,1005,1089,1096
87,1005,1006,1088,1096
88,1005,1006,1089,1097
89,1005,1006,1088,1096
90,1005,1006,1089,1096
91,1005,1006,1088,1097
92,1005,1006,1088,1096
93,1005,1006,1088,1096
94,1005,1006,1088,1096
95,1005,1006,1088,1097
96,1005,1006,1088,1096
